Algorithm,Architecture,Accumulations,Micro-Batch Size,Images/Second
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,548.5935669511372
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,546.5614646821803
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,545.760233440128
pytorch_ssgd_vanilla,wide_resnet101_2,4,32,540.2928306064276
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,598.5594813486031
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,592.5548848345029
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,592.6026319601528
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,595.1700322695173
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,591.7141889274482
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,589.264410343346
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,590.8239149289774
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,592.4704665661399
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,595.2834929679461
pytorch_ssgd_vanilla,wide_resnet101_2,8,32,588.5965076052421
